basket_id,symbol,side,entry_time,exit_time,david_mode,david_direction_at_entry,entry_adr,fills,avg_entry,exit_price,entry_modeled_price,entry_actual_price,entry_accounting_price,last_fill_modeled_price,last_fill_actual_price,last_fill_accounting_price,exit_modeled_price,exit_actual_price,exit_accounting_price,execution_price_mode,net_adr,mae_adr,mfe_adr,duration_minutes,close_reason
1,CADJPY.i,SHORT,2026.01.23 09:43:00,2026.01.23 09:44:00,AGAINST,UP,0.708,1,114.683,114.612,114.644,114.683,114.683,114.644,114.683,114.683,114.612,114.234,114.612,MT5_ORDER_FILL,0.100000,-0.028265,0.819672,1.00,tp
2,CADJPY.i,SHORT,2026.02.03 13:17:00,2026.02.06 01:53:00,AGAINST,UP,1.076,9,114.423,114.315,113.988,113.989,113.989,114.850,114.873,114.873,114.315,114.309,114.315,MT5_ORDER_FILL,0.900000,-4.109449,1.008083,3636.00,tp
3,CADJPY.i,SHORT,2026.02.10 02:55:00,2026.02.10 03:09:00,AGAINST,UP,0.942,1,115.027,114.933,115.026,115.027,115.027,115.026,115.027,115.027,114.933,114.945,114.933,MT5_ORDER_FILL,0.100000,-0.064770,0.108303,14.00,tp
4,CADJPY.i,SHORT,2026.02.16 10:03:00,2026.02.16 13:24:00,AGAINST,UP,1.013,3,112.770,112.669,112.670,112.670,112.670,112.873,112.873,112.873,112.669,112.669,112.669,MT5_ORDER_FILL,0.300000,-0.309105,0.334782,201.00,tp
5,CADJPY.i,SHORT,2026.02.24 07:11:00,2026.02.24 08:20:00,AGAINST,UP,0.960,2,113.285,113.189,113.232,113.232,113.232,113.328,113.338,113.338,113.189,113.194,113.189,MT5_ORDER_FILL,0.200000,-0.110405,0.212478,69.00,tp
6,CADJPY.i,SHORT,2026.03.06 15:30:00,2026.03.06 16:40:00,AGAINST,UP,0.812,4,115.561,115.480,115.436,115.435,115.435,115.679,115.686,115.686,115.480,115.494,115.480,MT5_ORDER_FILL,0.400000,-0.750185,0.407736,70.00,tp
7,CADJPY.i,SHORT,2026.03.12 09:17:00,2026.03.12 09:48:00,AGAINST,UP,0.874,1,117.056,116.969,117.056,117.056,117.056,117.056,117.056,117.056,116.969,116.982,116.969,MT5_ORDER_FILL,0.100000,-0.016026,0.100733,31.00,tp
8,CADJPY.i,LONG,2026.06.11 15:30:00,2026.06.12 05:12:00,AGAINST,DOWN,0.466,11,114.617,114.664,114.845,114.849,114.849,114.383,114.417,114.417,114.664,114.665,114.664,MT5_ORDER_FILL,1.100000,-5.942060,1.270386,822.00,tp
9,CADJPY.i,LONG,2026.06.16 05:58:00,2026.06.16 06:19:00,AGAINST,DOWN,0.495,2,114.401,114.451,114.419,114.425,114.425,114.375,114.378,114.378,114.451,114.466,114.451,MT5_ORDER_FILL,0.200000,-0.232183,0.260448,21.00,tp
10,CADJPY.i,LONG,2026.06.16 06:19:00,2026.06.16 10:11:00,AGAINST,DOWN,0.495,4,114.392,114.442,114.466,114.473,114.473,114.324,114.327,114.327,114.442,114.457,114.442,MT5_ORDER_FILL,0.400000,-0.833838,0.563295,232.00,tp
11,CADJPY.i,LONG,2026.06.23 18:55:00,2026.06.24 19:40:00,AGAINST,DOWN,0.575,5,113.700,113.757,113.774,113.778,113.778,113.548,113.553,113.553,113.757,113.750,113.757,MT5_ORDER_FILL,0.500000,-1.556792,0.513133,1485.00,tp
