basket_id,symbol,side,entry_time,exit_time,david_mode,david_direction_at_entry,entry_adr,fills,avg_entry,exit_price,entry_modeled_price,entry_actual_price,entry_accounting_price,last_fill_modeled_price,last_fill_actual_price,last_fill_accounting_price,exit_modeled_price,exit_actual_price,exit_accounting_price,execution_price_mode,net_adr,mae_adr,mfe_adr,duration_minutes,close_reason
1,AUDJPY.i,SHORT,2026.01.06 02:55:00,2026.01.06 03:09:00,AGAINST,UP,0.737,1,105.064,104.990,105.064,105.064,105.064,105.064,105.064,105.064,104.990,104.986,104.990,MT5_ORDER_FILL,0.100000,-0.023063,0.126170,14.00,tp
2,AUDJPY.i,SHORT,2026.01.12 16:42:00,2026.01.13 00:05:00,AGAINST,UP,0.689,5,106.104,106.035,105.964,105.965,105.965,106.241,106.232,106.232,106.035,106.174,106.035,MT5_ORDER_FILL,0.500000,-1.270670,0.890630,443.00,tp
3,AUDJPY.i,SHORT,2026.01.20 02:18:00,2026.01.20 02:26:00,AGAINST,UP,0.812,1,106.134,106.053,106.134,106.134,106.134,106.134,106.134,106.134,106.053,106.061,106.053,MT5_ORDER_FILL,0.100000,0.000000,0.100973,8.00,tp
4,AUDJPY.i,SHORT,2026.01.23 09:43:00,2026.01.23 09:44:00,AGAINST,UP,0.917,1,108.259,108.167,108.236,108.259,108.259,108.236,108.259,108.259,108.167,107.855,108.167,MT5_ORDER_FILL,0.100000,-0.026181,0.598887,1.00,tp
5,AUDJPY.i,SHORT,2026.02.09 00:06:00,2026.02.09 02:10:00,AGAINST,UP,1.486,5,110.409,110.260,110.115,110.109,110.109,110.704,110.759,110.759,110.260,110.274,110.260,MT5_ORDER_FILL,0.500000,-1.262868,0.573908,124.00,tp
6,AUDJPY.i,SHORT,2026.03.03 01:16:00,2026.03.03 02:00:00,AGAINST,UP,1.153,2,111.732,111.617,111.669,111.669,111.669,111.784,111.795,111.795,111.617,111.632,111.617,MT5_ORDER_FILL,0.200000,-0.114524,0.218636,44.00,tp
7,AUDJPY.i,SHORT,2026.03.03 02:00:00,2026.03.03 03:58:00,AGAINST,UP,1.153,5,111.847,111.732,111.624,111.624,111.624,112.085,112.052,112.052,111.732,111.729,111.732,MT5_ORDER_FILL,0.500000,-1.031581,0.547458,118.00,tp
8,AUDJPY.i,SHORT,2026.03.03 03:59:00,2026.03.03 04:02:00,AGAINST,UP,1.153,1,111.677,111.562,111.677,111.677,111.677,111.677,111.677,111.677,111.562,111.606,111.562,MT5_ORDER_FILL,0.100000,-0.004338,0.116259,3.00,tp
9,AUDJPY.i,SHORT,2026.03.09 17:05:00,2026.03.10 04:37:00,AGAINST,UP,1.365,4,111.463,111.326,111.268,111.247,111.247,111.656,111.678,111.678,111.326,111.329,111.326,MT5_ORDER_FILL,0.400000,-0.842491,0.461538,692.00,tp
10,AUDJPY.i,SHORT,2026.03.10 13:37:00,2026.03.12 16:56:00,AGAINST,UP,1.419,14,113.029,112.887,112.093,112.093,112.093,113.938,113.934,113.934,112.887,112.878,112.887,MT5_ORDER_FILL,1.400000,-9.167019,1.863284,3079.00,tp
11,AUDJPY.i,SHORT,2026.03.17 00:11:00,2026.03.17 06:30:00,AGAINST,UP,1.416,4,112.655,112.514,112.439,112.439,112.439,112.864,112.871,112.871,112.514,112.550,112.514,MT5_ORDER_FILL,0.400000,-0.928163,0.634315,379.00,tp
12,AUDJPY.i,SHORT,2026.04.14 00:36:00,2026.04.14 03:13:00,AGAINST,UP,0.974,2,113.062,112.965,113.018,113.017,113.017,113.114,113.107,113.107,112.965,112.955,112.965,MT5_ORDER_FILL,0.200000,-0.258727,0.240246,157.00,tp
13,AUDJPY.i,SHORT,2026.04.15 11:15:00,2026.04.17 17:16:00,AGAINST,UP,0.945,11,113.873,113.779,113.396,113.396,113.396,114.341,114.341,114.341,113.779,113.763,113.779,MT5_ORDER_FILL,1.100000,-5.784905,1.725415,3241.00,tp
14,AUDJPY.i,SHORT,2026.04.28 04:02:00,2026.04.28 04:09:00,AGAINST,UP,0.730,1,114.626,114.553,114.628,114.626,114.626,114.628,114.626,114.626,114.553,114.559,114.553,MT5_ORDER_FILL,0.100000,0.000000,0.105523,7.00,tp
15,AUDJPY.i,SHORT,2026.04.29 04:00:00,2026.04.29 04:30:00,AGAINST,UP,0.714,1,114.616,114.545,114.611,114.616,114.616,114.611,114.616,114.616,114.545,114.492,114.545,MT5_ORDER_FILL,0.100000,-0.015413,0.197562,30.00,tp
16,AUDJPY.i,SHORT,2026.05.07 07:49:00,2026.05.07 17:05:00,AGAINST,UP,1.204,3,113.389,113.268,113.278,113.276,113.276,113.517,113.519,113.519,113.268,113.276,113.268,MT5_ORDER_FILL,0.300000,-0.476903,0.325690,556.00,tp
17,AUDJPY.i,SHORT,2026.05.13 13:01:00,2026.05.14 00:27:00,AGAINST,UP,1.263,4,114.527,114.400,114.341,114.338,114.338,114.717,114.712,114.712,114.400,114.578,114.400,MT5_ORDER_FILL,0.400000,-0.650143,0.455337,686.00,tp
18,AUDJPY.i,SHORT,2026.05.25 15:14:00,2026.05.26 00:03:00,AGAINST,UP,0.933,2,113.990,113.897,113.940,113.940,113.940,114.033,114.041,114.041,113.897,114.060,113.897,MT5_ORDER_FILL,0.200000,-0.264652,0.238937,529.00,tp
19,AUDJPY.i,SHORT,2026.06.05 14:39:00,2026.06.05 15:22:00,AGAINST,UP,0.640,1,114.172,114.108,114.172,114.172,114.172,114.172,114.172,114.172,114.108,114.126,114.108,MT5_ORDER_FILL,0.100000,-0.017185,0.107796,43.00,tp
