basket_id,symbol,side,entry_time,exit_time,david_mode,david_direction_at_entry,entry_adr,fills,avg_entry,exit_price,entry_modeled_price,entry_actual_price,entry_accounting_price,last_fill_modeled_price,last_fill_actual_price,last_fill_accounting_price,exit_modeled_price,exit_actual_price,exit_accounting_price,execution_price_mode,net_adr,mae_adr,mfe_adr,duration_minutes,close_reason
1,NZDJPY.i,SHORT,2026.01.06 03:08:00,2026.01.06 10:49:00,AGAINST,UP,0.613,5,90.666,90.605,90.549,90.549,90.549,90.794,90.788,90.788,90.605,90.624,90.605,MT5_ORDER_FILL,0.500000,-1.237349,0.501143,461.00,tp
2,NZDJPY.i,SHORT,2026.01.13 00:31:00,2026.01.13 01:21:00,AGAINST,UP,0.552,3,91.223,91.168,91.179,91.179,91.179,91.289,91.290,91.290,91.168,91.233,91.168,MT5_ORDER_FILL,0.300000,-0.378966,0.310063,50.00,tp
3,NZDJPY.i,SHORT,2026.01.19 09:09:00,2026.01.19 09:11:00,AGAINST,UP,0.542,1,91.184,91.130,91.184,91.184,91.184,91.184,91.184,91.184,91.130,91.146,91.130,MT5_ORDER_FILL,0.100000,0.000000,0.108836,2.00,tp
4,NZDJPY.i,SHORT,2026.01.20 00:58:00,2026.01.20 02:19:00,AGAINST,UP,0.612,2,91.648,91.587,91.615,91.618,91.618,91.679,91.679,91.679,91.587,91.599,91.587,MT5_ORDER_FILL,0.200000,-0.148644,0.213982,81.00,tp
5,NZDJPY.i,SHORT,2026.01.29 02:02:00,2026.01.29 02:35:00,AGAINST,UP,0.988,2,92.770,92.672,92.722,92.722,92.722,92.821,92.819,92.819,92.672,92.697,92.672,MT5_ORDER_FILL,0.200000,-0.128490,0.203359,33.00,tp
6,NZDJPY.i,SHORT,2026.01.30 14:45:00,2026.01.30 17:54:00,AGAINST,UP,1.067,6,93.594,93.488,93.316,93.315,93.315,93.849,93.843,93.843,93.488,93.488,93.488,MT5_ORDER_FILL,0.600000,-1.599663,0.683160,189.00,tp
7,NZDJPY.i,SHORT,2026.02.03 04:09:00,2026.02.03 04:41:00,AGAINST,UP,1.122,1,93.524,93.412,93.521,93.524,93.524,93.521,93.524,93.524,93.412,93.425,93.412,MT5_ORDER_FILL,0.100000,-0.027629,0.106952,32.00,tp
8,NZDJPY.i,SHORT,2026.02.09 02:03:00,2026.02.09 02:12:00,AGAINST,UP,1.119,2,94.642,94.530,94.572,94.584,94.584,94.696,94.699,94.699,94.530,94.505,94.530,MT5_ORDER_FILL,0.200000,-0.124174,0.317134,9.00,tp
9,NZDJPY.i,SHORT,2026.02.10 02:54:00,2026.02.10 03:09:00,AGAINST,UP,1.114,1,94.377,94.266,94.375,94.377,94.377,94.375,94.377,94.377,94.266,94.281,94.266,MT5_ORDER_FILL,0.100000,-0.006283,0.104120,15.00,tp
10,NZDJPY.i,SHORT,2026.02.27 11:21:00,2026.02.27 12:02:00,AGAINST,UP,0.830,1,93.505,93.422,93.504,93.505,93.505,93.504,93.505,93.505,93.422,93.404,93.422,MT5_ORDER_FILL,0.100000,-0.030135,0.135005,41.00,tp
11,NZDJPY.i,SHORT,2026.03.05 00:34:00,2026.03.05 02:00:00,AGAINST,UP,0.932,2,93.274,93.181,93.229,93.229,93.229,93.322,93.319,93.319,93.181,93.206,93.181,MT5_ORDER_FILL,0.200000,-0.107331,0.231834,86.00,tp
