symbol,variant_id,trades,net_usd_model,profit_factor,terminal_liquidations,avg_hold_hours,content_hash
adr_event_0_05_candidate_b_fade_strict|EURJPY,adr_event_0_05_candidate_b_fade_strict,54,51376.2,,0,13.718272,F87A62E2A81E43858BB6B81F90531EF479967C28AE15308F038C0E214CEEE49A
adr_event_0_05_candidate_b_fade_strict|EURNZD,adr_event_0_05_candidate_b_fade_strict,884,4186.26,3.523747,31,393.328913,E2F690D27207B23B0BEBAE5E1A2501CDAF65EFAB86EE3E8E28AF4FCA0602761B
adr_event_0_05_candidate_b_fade_strict|EURUSD,adr_event_0_05_candidate_b_fade_strict,308,766.16,2.526976,25,88.884446,CE6166206AA2951FF0AE15D077F5D66450504FE89832507513E661F96F1A7ECE
adr_event_0_05_candidate_b_fade_strict|GBPAUD,adr_event_0_05_candidate_b_fade_strict,1377,8541.67,71.555359,6,61.197825,DE7B0661AEDF64BE87A5528A4117D118A13EB6ED33578F2B7E0CE4291AF404AE
adr_event_0_05_candidate_b_fade_strict|GBPJPY,adr_event_0_05_candidate_b_fade_strict,167,124084.73,38549.187048,5,30.547864,CC6408367E836FAD8C40CAF7C65C5ABDA7A534A1BC442307BEC9C2EC4864BCA3
adr_event_0_05_candidate_b_fade_strict|GBPUSD,adr_event_0_05_candidate_b_fade_strict,415,2004.58,4.71307,10,75.901064,33550B5F1BC65269F19B68CCA8FCA054B12DE27B6BD72E7A6DCFEF90844A160C
adr_event_0_05_candidate_b_fade_strict|NZDCHF,adr_event_0_05_candidate_b_fade_strict,1080,-357.64,0.918208,145,1176.400013,7AA8D3120A02D192D933D77CAF6E9A60696BEB20E5C21BB9B481E2343C217C0F
adr_event_0_05_candidate_b_fade_strict|USDCHF,adr_event_0_05_candidate_b_fade_strict,1461,-5674.76,0.579331,154,676.24705,4B77A7CAEB486C03CB1F03A1ACA16BE9C97154A30ECE9E0FBAC6B851E95F81E8
adr_event_0_05_type3_both_no_direction|AUDCAD,adr_event_0_05_type3_both_no_direction,1839,8731.87,652.714839,2,104.209604,42DE0EF5476596D183DE91E33AAA501F3703BABD76E8B19F50474C9AB0EBBE86
adr_event_0_05_type3_both_no_direction|AUDCHF,adr_event_0_05_type3_both_no_direction,1874,8026.96,68.132374,42,210.806492,FAEE881D0394BDFA909A99F60ED423DC57366F67F4FCD07D5EBB2CBBF079CACA
adr_event_0_05_type3_both_no_direction|AUDJPY,adr_event_0_05_type3_both_no_direction,1993,-2893115.89,0.293785,189,381.523891,BE53C0E5C6901E5527FD8505779A96CA889BDE16FBD6B2E919FE5606EBC6BEE6
adr_event_0_05_type3_both_no_direction|AUDNZD,adr_event_0_05_type3_both_no_direction,1669,-20650.58,0.254942,231,739.623498,3F73533F4AFA4B1EBDF2BD2724F7434B35758094924BF83EE0AB2CAEC404F6B5
adr_event_0_05_type3_both_no_direction|CHFJPY,adr_event_0_05_type3_both_no_direction,934,-284225.42,0.70542,41,231.799397,46882B2AAB9B08E6ABD9EDA71A13817314334EB50B370ABD8D37046FEEB5D21E
adr_event_0_05_type3_both_no_direction|EURAUD,adr_event_0_05_type3_both_no_direction,1751,10932.01,145.011651,6,101.157394,0AF47E2486D0D7F6C1EBD4BC0496FE1B1B064DDA92E5C552CDDDE34EAEB422F3
adr_event_0_05_type3_both_no_direction|EURJPY,adr_event_0_05_type3_both_no_direction,985,220029.58,1.400043,46,212.989606,15FACB2BC5C367C439405B736536593C7834567BFF44484D837D0246BC076936
adr_event_0_05_type3_both_no_direction|EURNZD,adr_event_0_05_type3_both_no_direction,1679,7977.41,5.144339,33,256.864365,245676D1A161352918B767E97A4B91BCCFC57FCE6B91F6AA386023863C1DF34B
adr_event_0_05_type3_both_no_direction|EURUSD,adr_event_0_05_type3_both_no_direction,492,1732.9,3.540121,29,85.225121,953A8A723E188190134FFC518956552BCCB903522EBCBEF13A8A7B764E1B2249
adr_event_0_05_type3_both_no_direction|GBPAUD,adr_event_0_05_type3_both_no_direction,1796,11429.71,95.410939,6,55.916131,CEEF27B1850107B991274C061DEADE92758F9096D7134FF5B0019FEAF0C09268
adr_event_0_05_type3_both_no_direction|GBPJPY,adr_event_0_05_type3_both_no_direction,1102,392232.24,1.635492,38,148.358825,3BDB4158BC2501C49555C474B6FFFC90FF549DEB5382186223D8FA4AD3EAD7DA
adr_event_0_05_type3_both_no_direction|GBPUSD,adr_event_0_05_type3_both_no_direction,456,2079.91,4.282765,15,73.888863,65399DB4A9AADCDCF65143119D07388C5273E628E8063E3685768BDBF551732D
adr_event_0_05_type3_both_no_direction|NZDCHF,adr_event_0_05_type3_both_no_direction,1782,2456.81,1.560414,154,844.994171,702B4B29E06C25E60233482B9FE3C1AB63CB697D3DD0B000903DF1F4E253361E
adr_event_0_05_type3_both_no_direction|USDCHF,adr_event_0_05_type3_both_no_direction,1577,-5318.73,0.613866,157,653.310184,57729A8C6A6EDE0E3A94ABA615EED99969C5A0FE1C5D5F9A379D5827E149C91E
adr_event_0_05_type3_long_only|AUDCAD,adr_event_0_05_type3_long_only,1839,8731.87,652.714839,2,104.209604,2C92491675906712714ADAAFD7A4BFB8B2302D072AE8180220B01B993230BB77
adr_event_0_05_type3_long_only|AUDCHF,adr_event_0_05_type3_long_only,1874,8026.96,68.132374,42,210.806492,EB9BDD8388336A955D414D6C1DA597235C79270A471991935DAFA8273586E74A
adr_event_0_05_type3_long_only|AUDJPY,adr_event_0_05_type3_long_only,691,450633.78,,0,59.539459,8239E9C71FC3DA729FA77D1E368F2A355DDFAD6915CE3E2BD8CBB864F84D7546
adr_event_0_05_type3_long_only|AUDNZD,adr_event_0_05_type3_long_only,643,3242.35,,0,173.156184,C7055710B9AF04A8AE314A42F3928F9575E911E799586F95F679288D26B85F60
adr_event_0_05_type3_long_only|CHFJPY,adr_event_0_05_type3_long_only,191,151212.51,,0,11.487053,A9921069080171A494C7EB85B3C6A0A490C12047F1BEAC0522A23B50AA57A39B
adr_event_0_05_type3_long_only|EURJPY,adr_event_0_05_type3_long_only,170,117971.3,,9,61.362513,97F5E455D0D7B99CAE8C0797ED9F346A01FC608903D24A168CF4933628F23336
adr_event_0_05_type3_long_only|GBPJPY,adr_event_0_05_type3_long_only,145,116671.43,36246.172183,5,13.659119,C6D5023DEA6E2161025BB8165B4C5EB49CC45046159B8B364D649689BAF9D141
adr_event_0_05_type3_long_only|NZDCHF,adr_event_0_05_type3_long_only,1782,2456.81,1.560414,154,844.994171,5EB8BBDF310A0B314B9CE6CBD069C001A8F0E7EBC111415DC4BF7C557831EE7D
adr_event_0_05_type3_long_only|USDCHF,adr_event_0_05_type3_long_only,1577,-5318.73,0.613866,157,653.310184,6FEE6DB9FFA5A22E666FEE9F7173B70633D807C2BE7F28325DBDBDB8A94206BA
adr_event_0_05_type3_short_only|AUDJPY,adr_event_0_05_type3_short_only,1302,-3343749.67,0.183784,189,552.408102,D74A6164831789E81FC9E10C7629854F9E4246E5B436BB8F223D424CE6677806
adr_event_0_05_type3_short_only|AUDNZD,adr_event_0_05_type3_short_only,1026,-23892.94,0.13796,231,1094.631766,7DFB467098A0791DFB3D5378E963F47E0C4578A53720BEDA4AB14DA5A326FA43
adr_event_0_05_type3_short_only|CHFJPY,adr_event_0_05_type3_short_only,743,-435437.93,0.548698,41,288.434199,0EDC9E2E755FD861F625167AA108D5B7C829BE51EF317214DA571796A7061AFA
adr_event_0_05_type3_short_only|EURAUD,adr_event_0_05_type3_short_only,1751,10932.01,145.011651,6,101.157394,64949D31C7771338FAE4EE8076C0D3B33CB660927752ACC6BBA3C4AE82724453
adr_event_0_05_type3_short_only|EURJPY,adr_event_0_05_type3_short_only,815,102058.27,1.185555,37,244.617343,F0400C34C929C7A86E180DC144AD170E522BA8FA8E46E112E36AD38DEA25815B
adr_event_0_05_type3_short_only|EURNZD,adr_event_0_05_type3_short_only,1679,7977.41,5.144339,33,256.864365,B65C5F2F6CEACB708A8B599E2FC11216C03C3C3BE6EBC8FC2DB381C55217CDA0
adr_event_0_05_type3_short_only|EURUSD,adr_event_0_05_type3_short_only,492,1732.9,3.540121,29,85.225121,36CB965879C94D1681767C5B8C4C2923B123F3040554E4E9E77226BA21E4375A
adr_event_0_05_type3_short_only|GBPAUD,adr_event_0_05_type3_short_only,1796,11429.71,95.410939,6,55.916131,B7D096C3EE5637E38A126EF5EEA3E78ABC304F67EDCF40F7A462EEA4CF540B45
adr_event_0_05_type3_short_only|GBPJPY,adr_event_0_05_type3_short_only,957,275560.81,1.446464,33,168.767872,0F131D5EBEBCDE433E7E4CF7A26129EAA632F3133B6E6B87ABAF62BC0239A36D
adr_event_0_05_type3_short_only|GBPUSD,adr_event_0_05_type3_short_only,456,2079.91,4.282765,15,73.888863,D45DCBDBFF0A69C590FF7F826E19540F4DB9F5B551F41A6642AE21CA80F6DDE7
adr_event_0_075_candidate_b_agreement_strict|AUDCHF,adr_event_0_075_candidate_b_agreement_strict,61,251.54,,0,473.358461,41198F97A4C8ECCB5F053E5420D2C4E4B9C11EBCA7B5774730F5CF019E48D078
adr_event_0_075_candidate_b_agreement_strict|AUDUSD,adr_event_0_075_candidate_b_agreement_strict,403,2162.58,54.79617,6,82.12224,3592595A2E2CAA3063ABEF2A1EF7B1767A5A5B6FE7B7FAD3056BBCB67A237EAC
adr_event_0_075_candidate_b_agreement_strict|EURAUD,adr_event_0_075_candidate_b_agreement_strict,250,1531.84,,0,146.095711,71E8886C6C298541150D4C5C9A871D80CF60923D683DCD1CD82B89B6B94CC1B0
adr_event_0_075_candidate_b_agreement_strict|GBPAUD,adr_event_0_075_candidate_b_agreement_strict,180,1473.06,,0,41.007315,DAEB813E2B366B67CB81FA2A1CB4E45819BA82EB10E692D3A3FD18FCA336A3FF
adr_event_0_075_candidate_b_agreement_strict|NZDCHF,adr_event_0_075_candidate_b_agreement_strict,316,1239.51,169.506786,20,368.160977,B716F0DFA2188EF622D3426EE9185A8DDD4850A07C81A2C43C5614C92341D4F5
adr_event_0_075_candidate_b_fade_strict|AUDCHF,adr_event_0_075_candidate_b_fade_strict,749,3439.03,63.038991,12,176.266676,EBABB44A06F9602C71671C017A5FE5E89CC792D428EC3D525A3BFCE612C09DEA
adr_event_0_075_candidate_b_fade_strict|AUDUSD,adr_event_0_075_candidate_b_fade_strict,416,2121.57,86.428956,13,148.893692,4241BD6F8F5417A0B408ABC6224F2CBDA96902E5FCE8C6DF58F4453C7F6643DF
adr_event_0_075_candidate_b_fade_strict|EURAUD,adr_event_0_075_candidate_b_fade_strict,551,3690.96,80.502124,5,67.775342,DFE3AF563C9B6468D8322E32AC3BAACB3DA77CB3FD96AC71968D38FCCE3AA0FA
adr_event_0_075_candidate_b_fade_strict|GBPAUD,adr_event_0_075_candidate_b_fade_strict,624,4511.02,129.286906,2,59.117502,A64AFC7642084E0691D536E2DA3040D68F515A9F6DB7CF05509A143CDB7DE3DC
adr_event_0_075_candidate_b_fade_strict|NZDCHF,adr_event_0_075_candidate_b_fade_strict,449,213.78,1.13516,65,1085.70539,CF71A270B0F85A83824EACC85814D29F5EA4B05F9A7B988C6956D44A4737C096
adr_event_0_075_candidate_b_fade_strict|USDJPY,adr_event_0_075_candidate_b_fade_strict,227,912.47,45.724311,2,61.265015,3F1B9040E0F98A89AAF98CE8A763B84782DB87CBE84F4E0196B629C20F0B6108
adr_event_0_075_type3_both_no_direction|AUDCHF,adr_event_0_075_type3_both_no_direction,810,3690.57,67.576619,12,198.640255,3F5B87B756C2B412691FF9AC15D29D87F7CD3767D2B627B27D9D7D050B44214A
adr_event_0_075_type3_both_no_direction|AUDUSD,adr_event_0_075_type3_both_no_direction,819,4284.15,66.875715,19,116.037898,70FE5C7C07076E1229A2563CD5C983ADAA44B28D5FFD752D56AA390216E403F1
adr_event_0_075_type3_both_no_direction|EURAUD,adr_event_0_075_type3_both_no_direction,801,5222.8,113.497356,5,92.219901,23FBFD0DA1EB63368C4DB90295CDA0ACF64270AE3C6FA8B1B0ACE10C05028E39
adr_event_0_075_type3_both_no_direction|GBPAUD,adr_event_0_075_type3_both_no_direction,804,5984.08,171.178718,2,55.062982,063A575420484E92E332930BCF0FD48EA4603D47A36771A051ED20457565761A
adr_event_0_075_type3_both_no_direction|NZDCHF,adr_event_0_075_type3_both_no_direction,765,1453.29,1.914578,85,789.307959,1779E4266126D748F8E54A8E9109AE58BB6CEA1E9F7911B63DA1EB1EFAC94389
adr_event_0_075_type3_both_no_direction|USDJPY,adr_event_0_075_type3_both_no_direction,227,912.47,45.724311,2,61.265015,C78DE140947144D6B778C2A9592BF62F514E2C6309D0A9FB98EED9091859ACEF
adr_event_0_075_type3_long_only|AUDCHF,adr_event_0_075_type3_long_only,810,3690.57,67.576619,12,198.640255,2FB88097F62647175EA10D00A2518ADC06026A35DFF60589B4DC65EB74E41D88
adr_event_0_075_type3_long_only|AUDUSD,adr_event_0_075_type3_long_only,819,4284.15,66.875715,19,116.037898,FF1C4363022C48871F8C28E29A86484CF0A89A0736DBEBB7F5AECC2148D7F4BD
adr_event_0_075_type3_long_only|NZDCHF,adr_event_0_075_type3_long_only,765,1453.29,1.914578,85,789.307959,46C80376F4A528CBFC49DF0532827436DEE12B9EE427250E79916C37DC0A828E
adr_event_0_075_type3_long_only|USDJPY,adr_event_0_075_type3_long_only,227,912.47,45.724311,2,61.265015,2484AD7F5F5185A0B636D45057CBE7C1AA122D159A73FF30F43DEC4E2F3541E2
adr_event_0_075_type3_short_only|EURAUD,adr_event_0_075_type3_short_only,801,5222.8,113.497356,5,92.219901,A0D6980BEE4B33E8F991536539A1D3B901D493A49C23B88AF0DBD41B1C0F8EBA
adr_event_0_075_type3_short_only|GBPAUD,adr_event_0_075_type3_short_only,804,5984.08,171.178718,2,55.062982,BEEC0267B5B530F7650C458378FD3534EE613731296B273A5344695974E18CED
adr_event_0_10_candidate_b_agreement_strict|EURAUD,adr_event_0_10_candidate_b_agreement_strict,143,838.19,,0,166.662265,D8CC63F96481CE09A64445B6436374C6EAFBE0B7407AD6E654E28EC86E50428A
adr_event_0_10_candidate_b_agreement_strict|NZDCHF,adr_event_0_10_candidate_b_agreement_strict,149,658.94,66.91658,11,434.015481,8C13086142E404E0E23B52D9373EE1916DD0D4C1E7DA62C8342D3B490AEFE3D7
adr_event_0_10_candidate_b_fade_strict|EURAUD,adr_event_0_10_candidate_b_fade_strict,321,2449.5,71.439176,6,85.60122,1896965EC64DB8B9499B0F3FB345900D02BB632A897C21796925D467A0AFA43B
adr_event_0_10_candidate_b_fade_strict|NZDCHF,adr_event_0_10_candidate_b_fade_strict,239,96.18,1.110997,32,1064.707538,C13E223A9649A9E75EF941A1325C991F04A2575757610E93931B4226570838BD
adr_event_0_10_type3_both_no_direction|EURAUD,adr_event_0_10_type3_both_no_direction,464,3287.7,95.542718,6,110.583395,352634FD4E64D3FEDD8563B38FDD337E696B189E9270DD10203A08DB14190A81
adr_event_0_10_type3_both_no_direction|NZDCHF,adr_event_0_10_type3_both_no_direction,388,755.13,1.86149,43,822.508784,169228269DDE1F9808079C9B9DA624538B27A18CABB3DF941FAAB8554413008A
adr_event_0_10_type3_long_only|NZDCHF,adr_event_0_10_type3_long_only,388,755.13,1.86149,43,822.508784,971BDEFA95236D1909C811647D7EC155A869616C289285488F5C7299631C75A8
adr_event_0_10_type3_short_only|EURAUD,adr_event_0_10_type3_short_only,464,3287.7,95.542718,6,110.583395,3B2C868606EE001CB0A4E7D3F3456F13DD836A9D14A7E8EDE69AC057A9AD2046
time_h1_candidate_b_agreement_strict|AUDCHF,time_h1_candidate_b_agreement_strict,16,65.26,,0,314.124444,886BF4766D00B5CE57A45547B88649085A409016414C268089E4C66A5AC8F4FD
time_h1_candidate_b_agreement_strict|NZDCHF,time_h1_candidate_b_agreement_strict,63,269.62,145.957725,7,409.634519,859CAF39FBA2F4414C14C9E7C810F6E0B3D96CE51CD35464514A892CD0AAA883
time_h1_candidate_b_agreement_strict|USDCHF,time_h1_candidate_b_agreement_strict,4,-70.04,0.255822,1,2122.249792,158A4F61CBA0BC2BE9C086A59A9D40FE0CE04FE89AE9FA53EA62F4128C7B33C1
time_h1_candidate_b_fade_strict|AUDCHF,time_h1_candidate_b_fade_strict,189,825.52,40.23578,9,271.057745,791C8F6A4AD52ABCBB2A239E6F6DB71B1F82944319A8F269A1892A64ECB61AC0
time_h1_candidate_b_fade_strict|NZDCHF,time_h1_candidate_b_fade_strict,96,-147.3,0.689817,17,1281.916261,0F93A4912BD503627F0971A666E01F779750B57BAC2E8E2EE748C6082F8B3353
time_h1_candidate_b_fade_strict|USDCHF,time_h1_candidate_b_fade_strict,176,-473.42,0.656755,19,585.760958,FEA2495A2B6589B64C2BE8C7C93BBD7CC7089FBC5E5B645143F1D1A01718314E
time_h1_type3_both_no_direction|AUDCHF,time_h1_type3_both_no_direction,205,890.78,43.337494,9,274.419048,5BB2F37C4E61DF0410365C24F044CBA640A87AD4EDBC8CD6564921DCCB969271
time_h1_type3_both_no_direction|NZDCHF,time_h1_type3_both_no_direction,159,122.32,1.256576,24,936.295194,31ABD782A8A7E43BB6015175E443D1326DB92456BFABE2F18048A6FEECE37B0A
time_h1_type3_both_no_direction|USDCHF,time_h1_type3_both_no_direction,180,-543.46,0.631143,20,619.905154,1CE6935745BBA58D7E4428F70421882ED2A79E365C5B7BD9E422D11B102E138F
time_h1_type3_long_only|AUDCHF,time_h1_type3_long_only,205,890.78,43.337494,9,274.419048,0A7229220F0387A77162AB468E39B567298858B957CC55E9F33BC18CB74CA027
time_h1_type3_long_only|NZDCHF,time_h1_type3_long_only,159,122.32,1.256576,24,936.295194,ED9F0B5D4EFE2FE80AB0E05021C34A1AB62CBB2C51C6A4D109B0FE1DC20559B4
time_h1_type3_long_only|USDCHF,time_h1_type3_long_only,180,-543.46,0.631143,20,619.905154,8DF6891E0F0CAAFAD819056BF005AFF4755896E3EBD19252DC589EFB958883F2
