variant_id,activation_rule_id,signal_settings_id,david_settings,stochastic_settings,symbol_universe,bar_path_mode,target_mode,target_adr,spacing_adr,min_ma_expansion_adr,grid_add_mode,date_range,price_bundle_id,warehouse_manifest_id,warehouse_hash,weeks_replayed,pairs_replayed,initial_deposit_usd,final_balance_usd,final_equity_before_liquidation_usd,final_equity_after_liquidation_usd,net_profit_usd,closed_price_pnl_usd,end_liquidation_price_pnl_usd,total_price_pnl_usd,total_commission_usd,total_swap_usd,target_reset_count,entries_opened,closed_positions,end_liquidation_positions,max_open_positions,max_long_positions,max_short_positions,max_add_depth,max_fill_age_days,position_days,max_equity_drawdown_usd,max_balance_drawdown_usd,weekly_equity_profit_factor,activation_checks,activation_blocked_long,activation_blocked_short,activation_blocked_expansion,activation_started_long,activation_started_short,activation_long_allow_pct,activation_short_allow_pct,mt5_reference_net_profit_usd,mt5_reference_commission_usd,mt5_reference_swap_usd,mt5_reference_end_liquidation_net_usd,mt5_reference_max_open_positions,mt5_reference_end_liquidation_positions,net_delta_vs_mt5_usd,summary_only,metric_semantics,content_hash
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,DAVID_LWMA100_RSI50_60_40__STOCH_100_3_100_70_30_low_high_simple_main_only,LWMA100_RSI50_60_40,100_3_100_70_30_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",ohlc_high_low,david_ma_reversion,1,0.2,0.1,adverse_only,2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,5,28,10000,12728.09,12728.09,12728.09,2728.09,3865.99,-516.54,3349.46,-482.58,-138.79,5838,8043,8043,139,176,120,95,21,17.62,3197.33,0,0,,4982720,2555480,2421372,4976852,2969,2899,0.12,0.12,174.51,-400.8,-4144.01,-5590.01,170,149,2553.58,true,continuous_carried_position_truth_replay,09D89740A19B4785314364C6F96F6C42A1AA7A466F624EA07EB7ACFC3142CE0D
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,DAVID_LWMA100_RSI50_60_40__STOCH_100_3_100_70_30_low_high_simple_main_only,LWMA100_RSI50_60_40,100_3_100_70_30_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",ohlc_high_low,david_ma_reversion,1,0.2,0.1,adverse_only,2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,5,28,10000,11191.12,11191.12,11191.12,1191.12,1928.11,-404.54,1523.57,-231.78,-100.67,2785,3863,3863,90,106,95,47,21,17.62,1838.44,-228.62,0,6.210066,6055330,3023813,3028713,2396861,1382,1422,0.05,0.05,174.51,-400.8,-4144.01,-5590.01,170,149,1016.61,true,continuous_carried_position_truth_replay,AF29785A3C02F3035BA1CC19FD240A6CDDB4AC154431A4E95756B4D8BF98367B
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,DAVID_LWMA100_RSI50_60_40__STOCH_100_3_100_70_30_low_high_simple_main_only,LWMA100_RSI50_60_40,100_3_100_70_30_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",ohlc_high_low,david_ma_reversion,1,0.2,0.1,adverse_only,2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,5,28,10000,12161.21,12161.21,12161.21,2161.21,3037.47,-401.86,2635.62,-356.82,-117.58,4156,5947,5947,117,168,97,87,26,17.62,2706.32,-8.12,0,267.01619,5444155,2776072,2663908,2101328,2130,2045,0.08,0.08,174.51,-400.8,-4144.01,-5590.01,170,149,1986.7,true,continuous_carried_position_truth_replay,A3065DF8443C12D4E44D8F3B22D81BD83D1E6F5BDEB9471DDA9BEC250ED5884C
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,DAVID_LWMA100_RSI50_60_40__STOCH_100_3_100_70_30_low_high_simple_main_only,LWMA100_RSI50_60_40,100_3_100_70_30_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",ohlc_high_low,david_ma_reversion,1,0.2,0.1,adverse_only,2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,5,28,10000,10616.18,10616.18,10616.18,616.18,1110.23,-247.9,862.33,-191.94,-54.21,2306,3199,3199,77,117,74,48,17,14.45,1451.66,-176.42,0,4.492747,6353263,3233613,3117330,923346,1118,1202,0.03,0.04,174.51,-400.8,-4144.01,-5590.01,170,149,441.67,true,continuous_carried_position_truth_replay,386BAAB974235E942F6C0066DF0868DA80CE785D11B7FCF3B3D3A1765C52EE9A
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,david_stoch_confirm,DAVID_LWMA100_RSI50_60_40__STOCH_100_3_100_70_30_low_high_simple_main_only,LWMA100_RSI50_60_40,100_3_100_70_30_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",ohlc_high_low,david_ma_reversion,1,0.2,0.1,adverse_only,2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,5,28,10000,10549.59,10549.59,10549.59,549.59,1028.98,-246.23,782.75,-179.64,-53.52,2129,2994,2994,77,113,73,46,17,14.45,1436.03,-183.31,0,3.998125,6378705,3245369,3131193,695770,1034,1109,0.03,0.04,174.51,-400.8,-4144.01,-5590.01,170,149,375.08,true,continuous_carried_position_truth_replay,4A678F8D39CAABD9F6EEE2A489270E980987693CF7F4A0F21013F02FD7AC75F3
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_RELEASE,david_stoch_release,DAVID_LWMA100_RSI50_60_40__STOCH_100_3_100_70_30_low_high_simple_main_only,LWMA100_RSI50_60_40,100_3_100_70_30_low_high_simple_main_only,"AUDCAD,AUDCHF,AUDJPY,AUDNZD,AUDUSD,CADCHF,CADJPY,CHFJPY,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,EURUSD,GBPAUD,GBPCAD,GBPCHF,GBPJPY,GBPNZD,GBPUSD,NZDCAD,NZDCHF,NZDJPY,NZDUSD,USDCAD,USDCHF,USDJPY",ohlc_high_low,david_ma_reversion,1,0.2,0.1,adverse_only,2026-05-03T23:00:00.000Z..2026-05-31T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,5,28,10000,10013.35,10013.35,10013.35,13.35,19.38,-4.27,15.12,-1.8,0.03,19,30,30,4,5,2,5,3,0.78,4.37,-2.5,0,6.345476,7357626,3683926,3673680,12640,4,16,0,0,174.51,-400.8,-4144.01,-5590.01,170,149,-161.16,true,continuous_carried_position_truth_replay,5340268A897C7FC6B2086249A631CC1E2C7629405C0213236BCD163D12044F42
