variant_id,activation_rule_id,signal_settings_id,david_settings,stochastic_settings,symbol_universe,bar_path_mode,signal_clock,signal_adr_brick,target_mode,target_adr,spacing_adr,min_ma_expansion_adr,grid_add_mode,date_range,price_bundle_id,warehouse_manifest_id,warehouse_hash,weeks_replayed,pairs_replayed,initial_deposit_usd,final_balance_usd,final_equity_before_liquidation_usd,final_equity_after_liquidation_usd,net_profit_usd,closed_price_pnl_usd,end_liquidation_price_pnl_usd,total_price_pnl_usd,total_commission_usd,total_swap_usd,target_reset_count,entries_opened,closed_positions,end_liquidation_positions,max_open_positions,max_long_positions,max_short_positions,max_add_depth,max_fill_age_days,position_days,max_equity_drawdown_usd,max_balance_drawdown_usd,weekly_equity_profit_factor,activation_checks,activation_blocked_long,activation_blocked_short,activation_blocked_expansion,activation_started_long,activation_started_short,activation_long_allow_pct,activation_short_allow_pct,mt5_reference_net_profit_usd,mt5_reference_commission_usd,mt5_reference_swap_usd,mt5_reference_end_liquidation_net_usd,mt5_reference_max_open_positions,mt5_reference_end_liquidation_positions,net_delta_vs_mt5_usd,summary_only,metric_semantics,content_hash
RAW_GRID_T100_S020_GATE90_RAW_BOTH,raw_both,DAVID_LWMA100_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only,LWMA100_RSI50_60_40,100_3_100_60_40_low_high_simple_main_only,AUDCAD,close,adr_event,0.1,david_ma_reversion,1,0.2,0.1,adverse_only,2026-05-03T23:00:00.000Z..2026-05-03T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,1,1,10000,10001.08,10001.08,10001.08,1.08,10.65,-8.87,1.78,-0.66,-0.04,3,11,11,5,5,2,5,4,1.28,4.45,0,0,,10190,5855,4331,10186,2,2,0.03,0.05,174.51,-400.8,-4144.01,-5590.01,170,149,-173.43,true,continuous_carried_position_truth_replay,78D3303485D35627718017225315A201F3A5DDDA721371D986BA28744010C9FA
RAW_GRID_T100_S020_GATE90_CANDIDATE_B,candidate_b,DAVID_LWMA100_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only,LWMA100_RSI50_60_40,100_3_100_60_40_low_high_simple_main_only,AUDCAD,close,adr_event,0.1,david_ma_reversion,1,0.2,0.1,adverse_only,2026-05-03T23:00:00.000Z..2026-05-03T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,1,1,10000,10003.48,10003.48,10003.48,3.48,3.74,0,3.74,-0.18,-0.08,2,3,3,0,2,2,0,1,0.45,0.84,0,0,,12383,5855,6526,5855,2,0,0.03,0,174.51,-400.8,-4144.01,-5590.01,170,149,-171.03,true,continuous_carried_position_truth_replay,1CD438566BC501E4FC4CB5649A65431C12102EF1E4DDD10058BEF8EC78E202A0
RAW_GRID_T100_S020_GATE90_DAVID_CONTRA,david_contra,DAVID_LWMA100_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only,LWMA100_RSI50_60_40,100_3_100_60_40_low_high_simple_main_only,AUDCAD,close,adr_event,0.1,david_ma_reversion,1,0.2,0.1,adverse_only,2026-05-03T23:00:00.000Z..2026-05-03T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,1,1,10000,9997.6,9997.6,9997.6,-2.4,6.91,-8.87,-1.96,-0.48,0.04,1,8,8,5,5,0,5,4,1.28,3.61,-2.4,0,0,10859,6526,4331,892,0,2,0,0.05,174.51,-400.8,-4144.01,-5590.01,170,149,-176.91,true,continuous_carried_position_truth_replay,8EDBE764F7D8E0D85AB0441C9D7149E3EF5808C32BC110589129D93A4ABBF54A
RAW_GRID_T100_S020_GATE90_STOCH_CONTRA,stoch_contra,DAVID_LWMA100_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only,LWMA100_RSI50_60_40,100_3_100_60_40_low_high_simple_main_only,AUDCAD,close,adr_event,0.1,david_ma_reversion,1,0.2,0.1,adverse_only,2026-05-03T23:00:00.000Z..2026-05-03T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,1,1,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13052,6526,6526,0,0,0,0,0,174.51,-400.8,-4144.01,-5590.01,170,149,-174.51,true,continuous_carried_position_truth_replay,4778FF35FA284984BC41F153E2B3DE20F1226C2FF00927F2AEE4C7F8ADDAFEC6
RAW_GRID_T100_S020_GATE90_DAVID_STOCH_CONFIRM,david_stoch_confirm,DAVID_LWMA100_RSI50_60_40__STOCH_100_3_100_60_40_low_high_simple_main_only,LWMA100_RSI50_60_40,100_3_100_60_40_low_high_simple_main_only,AUDCAD,close,adr_event,0.1,david_ma_reversion,1,0.2,0.1,adverse_only,2026-05-03T23:00:00.000Z..2026-05-03T23:00:00.000Z,gate55e_fx_m1_oanda_ny5_v1_20181217_20260607_8E37E953,gate74b_trade_leg_path_ECDE7C4A6553,36290BFDD28B47AFF31CA798C75ED1E7736A4778EBAA3E5FFAB64ECA07C462CC,1,1,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13052,6526,6526,0,0,0,0,0,174.51,-400.8,-4144.01,-5590.01,170,149,-174.51,true,continuous_carried_position_truth_replay,449BDF71FD0DB2021B7A3BECB74E1198DC75E4E56352C8BC1FE61EBBCF08FD28
