row_key,source_close_events_csv,variant_id,pair,side,close_reason,close_timestamp_utc,anchor_week_open_utc,fill_count,adverse_fill_count,price_pnl_adr,min_pnl_adr,max_pnl_adr,cycle_quantum_adr,mfe_units,lock_floor_adr,lock_shadow_state,shadow_preserved_adr,content_hash
RAW_GRID_T100_S020_GATE90_RAW_BOTH|19|AUDCHF|SHORT|2022-01-12T10:13:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDCHF,SHORT,target,2022-01-12T10:13:00.000Z,2022-01-10T00:00:00.000Z,1,0,0.114432,-0.028023,0.114432,0.2,0.57216,,no_lock_mfe,0,FAB1F06162F5E501D4031812046DEFDE1F18E2D1C4E8345AD86F8D7B2857F125
RAW_GRID_T100_S020_GATE90_RAW_BOTH|20|AUDCHF|SHORT|2022-01-12T12:27:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDCHF,SHORT,target,2022-01-12T12:27:00.000Z,2022-01-10T00:00:00.000Z,1,0,0.102755,-0.032695,0.102755,0.2,0.513775,,no_lock_mfe,0,2813D527A421A4A1A91F292EEAE059E02BAB0044F4CFCC56E6F10B88B53605C2
RAW_GRID_T100_S020_GATE90_RAW_BOTH|21|AUDCHF|LONG|2022-01-12T13:23:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDCHF,LONG,target,2022-01-12T13:23:00.000Z,2022-01-10T00:00:00.000Z,1,0,0.126279,0,0.126279,0.2,0.631395,,no_lock_mfe,0,123A4DDC1CAF6C5F77C5CD696AADA70F889DBCDC984601868EE5C84A2116C448
RAW_GRID_T100_S020_GATE90_RAW_BOTH|22|AUDCHF|SHORT|2022-01-12T15:38:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDCHF,SHORT,target,2022-01-12T15:38:00.000Z,2022-01-10T00:00:00.000Z,3,2,0.673356,-0.627839,0.673356,0.2,3.36678,0.473356,protected_or_above_floor,0,72CEF522501BDD2B3D0A1EEE4B1FE9B6C94627152AC79EB2D42A68EB19D77822
RAW_GRID_T100_S020_GATE90_RAW_BOTH|23|AUDCHF|LONG|2022-01-12T19:15:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDCHF,LONG,target,2022-01-12T19:15:00.000Z,2022-01-10T00:00:00.000Z,2,1,0.444463,-0.31322,0.444463,0.2,2.222315,0.1,protected_or_above_floor,0,75F69265F6997551AC343CBE1433ACD72BA8681D600376A20FF36DC122BA5BAF
RAW_GRID_T100_S020_GATE90_RAW_BOTH|24|AUDCHF|SHORT|2022-01-12T20:07:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDCHF,SHORT,target,2022-01-12T20:07:00.000Z,2022-01-10T00:00:00.000Z,1,0,0.121357,0,0.121357,0.2,0.606785,,no_lock_mfe,0,C69EE4D27A56BD4F3A833CF8CD6C6FA0F9664B27AF8D3F5D67F54AED3E081367
RAW_GRID_T100_S020_GATE90_RAW_BOTH|25|AUDCHF|LONG|2022-01-13T00:36:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDCHF,LONG,target,2022-01-13T00:36:00.000Z,2022-01-10T00:00:00.000Z,1,0,0.126214,0,0.126214,0.2,0.63107,,no_lock_mfe,0,A2B3ADE3ED34BFC169123B5E509DD6BEE3DC8F9DBFD57A40C97D1A1F2F05CCB9
RAW_GRID_T100_S020_GATE90_RAW_BOTH|26|AUDCHF|LONG|2022-01-13T02:25:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDCHF,LONG,target,2022-01-13T02:25:00.000Z,2022-01-10T00:00:00.000Z,1,0,0.11919,-0.030381,0.11919,0.2,0.59595,,no_lock_mfe,0,49CB01AA5FE9BC3AA24F29274B795136E556262F20974E874A8FC922C55D24E0
RAW_GRID_T100_S020_GATE90_RAW_BOTH|27|AUDCHF|SHORT|2022-01-13T03:14:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDCHF,SHORT,target,2022-01-13T03:14:00.000Z,2022-01-10T00:00:00.000Z,1,0,0.107357,-0.04201,0.107357,0.2,0.536785,,no_lock_mfe,0,54BA8BD28E7EA4B5D6E20BDCBC51E9E2C87A167FAF97009D23D591582BE4AA8D
RAW_GRID_T100_S020_GATE90_RAW_BOTH|28|AUDCHF|SHORT|2022-01-13T06:43:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDCHF,SHORT,target,2022-01-13T06:43:00.000Z,2022-01-10T00:00:00.000Z,1,0,0.102687,-0.130692,0.102687,0.2,0.513435,,no_lock_mfe,0,89FD33A12684700328E0EA9EFB43204A115961662EDD8FD9E437B37D68B88FCA
RAW_GRID_T100_S020_GATE90_RAW_BOTH|29|AUDCHF|SHORT|2022-01-13T07:15:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDCHF,SHORT,target,2022-01-13T07:15:00.000Z,2022-01-10T00:00:00.000Z,1,0,0.12601,-0.016334,0.12601,0.2,0.63005,,no_lock_mfe,0,E3418F3921686F2906B479769489A9D01724AD8EDE6FE9371C11A4B9CD5B4DA8
RAW_GRID_T100_S020_GATE90_RAW_BOTH|30|AUDCHF|SHORT|2022-01-13T11:21:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDCHF,SHORT,target,2022-01-13T11:21:00.000Z,2022-01-10T00:00:00.000Z,2,1,0.247065,-0.471193,0.247065,0.2,1.235325,0,protected_or_above_floor,0,860032C02CD19479DF45AB9BF69CCB19B129A2D438AC4BE9442CD451EE571ADB
RAW_GRID_T100_S020_GATE90_RAW_BOTH|31|AUDCHF|LONG|2022-01-13T21:00:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDCHF,LONG,session_flatten,2022-01-13T21:00:00.000Z,2022-01-10T00:00:00.000Z,4,3,-1.356146,-1.477849,0.077082,0.2,0.38541,,no_lock_mfe,0,8009BF322845FA240126375AB8ED1E3452D26A1376BD267F39C8373181A2FC33
RAW_GRID_T100_S020_GATE90_RAW_BOTH|32|AUDJPY|SHORT|2022-01-11T14:42:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDJPY,SHORT,target,2022-01-11T14:42:00.000Z,2022-01-10T00:00:00.000Z,1,0,0.123497,-0.128642,0.123497,0.2,0.617485,,no_lock_mfe,0,C8EA6930B5224627FD5B9C0C35865378A861BD77FBB28D387D03B6E0EE619494
RAW_GRID_T100_S020_GATE90_RAW_BOTH|33|AUDJPY|SHORT|2022-01-11T21:00:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDJPY,SHORT,session_flatten,2022-01-11T21:00:00.000Z,2022-01-10T00:00:00.000Z,3,2,-0.276577,-0.642206,0.161953,0.2,0.809765,,no_lock_mfe,0,5F929CB124B4C975A2EC74D4E27FC026DD153563D9F5A85DD68028FA7FCA2FB1
RAW_GRID_T100_S020_GATE90_RAW_BOTH|34|AUDJPY|SHORT|2022-01-12T21:00:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDJPY,SHORT,session_flatten,2022-01-12T21:00:00.000Z,2022-01-10T00:00:00.000Z,4,3,-0.384103,-1.395908,0.391539,0.2,1.957695,0,would_have_preserved_mfe,0.384103,C7BE2771DC48A8029BC8FF45A2F9EAA067CEF218E01B8369879367665BCFC71B
RAW_GRID_T100_S020_GATE90_RAW_BOTH|35|AUDJPY|SHORT|2022-01-13T12:56:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDJPY,SHORT,target,2022-01-13T12:56:00.000Z,2022-01-10T00:00:00.000Z,2,1,0.422995,-0.395343,0.430643,0.2,2.153215,0.1,protected_or_above_floor,0,383F871DF5C849744702E9736BFBF05E8AC1E11991B4C8333057CF72DA3A7669
RAW_GRID_T100_S020_GATE90_RAW_BOTH|36|AUDJPY|LONG|2022-01-13T13:25:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDJPY,LONG,target,2022-01-13T13:25:00.000Z,2022-01-10T00:00:00.000Z,1,0,0.124027,0,0.124027,0.2,0.620135,,no_lock_mfe,0,FA12723C278F990FA67DEF6EC09C3A141339DBB0D4901BC73014CF2EAB51D14C
RAW_GRID_T100_S020_GATE90_RAW_BOTH|37|AUDJPY|SHORT|2022-01-13T15:17:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDJPY,SHORT,target,2022-01-13T15:17:00.000Z,2022-01-10T00:00:00.000Z,1,0,0.107159,-0.043374,0.107159,0.2,0.535795,,no_lock_mfe,0,D61BF02A31D03A578E68227C8E806BE7252CD8396EE7D34D41233C5094D83E7D
RAW_GRID_T100_S020_GATE90_RAW_BOTH|38|AUDJPY|LONG|2022-01-13T21:00:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDJPY,LONG,session_flatten,2022-01-13T21:00:00.000Z,2022-01-10T00:00:00.000Z,2,1,-0.607624,-0.676723,0.172957,0.2,0.864785,,no_lock_mfe,0,781D6BB74C5F158787305EA003DFCF3D957968CD08CB9BAEAEE3E4988B3AF591
RAW_GRID_T100_S020_GATE90_RAW_BOTH|39|AUDNZD|LONG|2022-01-11T12:53:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDNZD,LONG,target,2022-01-11T12:53:00.000Z,2022-01-10T00:00:00.000Z,1,0,0.127932,-0.013466,0.127932,0.2,0.63966,,no_lock_mfe,0,EF62EEC8DF10F8D9CFAA503ACA4CC3369873F6F5A94310AF182679748209455A
RAW_GRID_T100_S020_GATE90_RAW_BOTH|40|AUDNZD|LONG|2022-01-11T14:03:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDNZD,LONG,target,2022-01-11T14:03:00.000Z,2022-01-10T00:00:00.000Z,1,0,0.112225,-0.033668,0.112225,0.2,0.561125,,no_lock_mfe,0,6D6305389013875AF21FCB994BF729F0444818B4681C3EC45B12EEB68052059C
RAW_GRID_T100_S020_GATE90_RAW_BOTH|41|AUDNZD|SHORT|2022-01-11T14:39:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDNZD,SHORT,target,2022-01-11T14:39:00.000Z,2022-01-10T00:00:00.000Z,1,0,0.130063,-0.00897,0.130063,0.2,0.650315,,no_lock_mfe,0,EF822EB89F27234BE2EEA46D5E9B92FAA91BB1579C507088B91D9D991858A349
RAW_GRID_T100_S020_GATE90_RAW_BOTH|42|AUDNZD|SHORT|2022-01-11T14:56:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDNZD,SHORT,target,2022-01-11T14:56:00.000Z,2022-01-10T00:00:00.000Z,1,0,0.109882,-0.00897,0.109882,0.2,0.54941,,no_lock_mfe,0,6233288A29263B16EDCE9ED0BF890DB18E1F126C5A5D345318AE5C3F2FDA3DF9
RAW_GRID_T100_S020_GATE90_RAW_BOTH|43|AUDNZD|SHORT|2022-01-11T21:00:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDNZD,SHORT,session_flatten,2022-01-11T21:00:00.000Z,2022-01-10T00:00:00.000Z,2,1,-0.195101,-0.320624,0.230782,0.2,1.15391,0,would_have_preserved_mfe,0.195101,6E6A75AB7B5AB90D410C116B33394CF7BF25BD2057E32AA565D1EBB6A7000594
RAW_GRID_T100_S020_GATE90_RAW_BOTH|44|AUDNZD|SHORT|2022-01-12T15:39:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDNZD,SHORT,target,2022-01-12T15:39:00.000Z,2022-01-10T00:00:00.000Z,3,2,0.293002,-1.077509,0.299718,0.2,1.49859,0,protected_or_above_floor,0,6CC414B782444116FC07839D58E81BE39124F6C2F43993E3000FA4E13BB62C0A
RAW_GRID_T100_S020_GATE90_RAW_BOTH|45|AUDNZD|SHORT|2022-01-12T15:57:00.000Z,docs/research/gates/gate90/artifacts/oos-session-window-5w-oos4-adr010_ma50-s020-exp010-rsi506040-stoch100-3-100-6040/close-events.rows.csv,RAW_GRID_T100_S020_GATE90_RAW_BOTH,AUDNZD,SHORT,target,2022-01-12T15:57:00.000Z,2022-01-10T00:00:00.000Z,1,0,0.116439,-0.089569,0.116439,0.2,0.582195,,no_lock_mfe,0,911ED932F703D262961B5043657F46CB7A66D737E8A04BA129515A5FC966C342
